Sec,Queue,Dynamic
37.533333,52.859459,8.946490
37.599998,52.688099,8.783793
37.666668,52.596707,8.599320
37.733334,52.705850,7.929618
37.799999,52.654032,7.733968
37.866665,52.731757,7.455985
37.933334,51.914125,6.922955
38.000000,52.358435,6.735253
38.066666,52.662803,6.580296
38.133335,52.762355,6.121472
38.200001,53.312749,5.952413
38.266666,53.773178,5.774147
38.333332,54.040826,5.398795
38.400002,54.484115,5.203676
38.466667,55.056333,5.026334
38.533333,55.387834,4.711482
38.599998,55.829498,4.609064
38.666668,56.445984,4.514541
38.733334,56.708531,4.254031
38.799999,57.214861,4.244177
38.866665,57.655091,4.405137
38.933334,57.970682,4.269501
39.000000,58.416422,4.431908
39.066666,58.914586,4.686805
39.133335,59.156122,4.590833
39.200001,59.502106,4.937039
39.266666,59.977222,5.338793
39.333332,60.156134,5.357346
39.400002,60.509459,5.876291
39.466667,60.882778,6.284692
39.533333,61.053530,6.188459
39.599998,61.732442,6.586349
39.666668,62.008250,6.890696
39.733334,62.299354,6.762524
39.799999,62.758355,7.099744
39.866665,63.153709,7.452406
39.933334,63.528051,7.315595
40.000000,63.787533,7.701854
40.066666,64.118221,8.096100
40.133335,64.424218,7.979988
40.200001,64.881587,8.452297
40.266666,65.294893,8.874111
40.333332,65.659443,8.685502
40.400002,66.331827,9.067370
40.466667,67.070714,9.395955
40.533333,67.500538,9.153326
40.599998,68.184141,9.516767
40.666668,68.821850,9.847026
40.733334,69.154573,9.562859
40.799999,69.776365,9.966131
40.866665,70.251277,10.291336
40.933334,70.530144,9.990380
41.000000,70.945894,10.420872
41.066666,71.238637,10.818413
41.133335,71.471603,10.498614
41.200001,71.809427,10.910209
41.266666,73.818419,11.355818
41.333332,74.058323,10.977484
41.400002,74.512429,11.262244
41.466667,74.834547,11.430910
41.533333,75.052006,10.981113
41.599998,75.482042,11.167794
41.666668,75.801914,11.311225
41.733334,76.002240,10.873702
41.799999,76.358221,11.068472
41.866665,76.924525,11.203373
41.933334,77.178707,10.769904
42.000000,77.723187,10.930072
42.066666,78.062643,11.075141
42.133335,78.265414,10.643887
42.200001,78.606298,10.799112
42.266666,78.914547,10.913111
42.333332,78.962074,10.477762
42.400002,79.317446,10.574120
42.466667,79.357222,10.606068
42.533333,79.404960,10.112275
42.599998,79.479014,10.140020
42.666668,79.526138,10.137960
42.733334,79.483501,9.658032
42.799999,79.498803,9.617675
42.866665,79.440659,9.554528
42.933334,79.287456,9.131209
43.000000,79.362528,9.048062
43.066666,79.545517,9.001178
43.133335,79.753594,8.619628
43.200001,79.919450,8.666383
43.266666,80.161190,8.681331
43.333332,80.312352,8.330236
43.400002,80.616314,8.365640
43.466667,80.915782,8.380266
43.533333,81.019213,8.041530
43.599998,81.172826,8.131611
43.666668,81.271968,8.253484
43.733334,81.341325,7.950069
43.799999,81.342144,8.067146
43.866665,81.412525,8.141406
43.933334,81.475354,7.822170
44.000000,81.377638,7.882167
44.066666,81.509830,7.952688
44.133335,81.590003,7.602955
44.200001,81.669363,7.665494
44.266666,81.816442,7.746564
44.333332,81.845619,7.405918
44.400002,81.896205,7.462660
44.466667,81.978829,7.540656
44.533333,82.026362,7.209993
44.599998,81.442310,7.342937
44.666668,81.514317,7.398327
44.733334,81.572870,7.069249
44.799999,81.550835,7.123754
44.866665,81.674458,7.170361
44.933334,81.705466,6.863161
45.000000,81.690170,6.943068
45.066666,81.829702,7.012741
45.133335,81.962714,6.697844
45.200001,82.010854,6.760215
45.266666,82.128154,6.801865
45.333332,82.145293,6.513359
45.400002,82.300742,6.565415
45.466667,82.327258,6.629912
45.533333,82.363162,6.320248
45.599998,82.341133,6.369686
45.666668,82.439667,6.401735
45.733334,82.391110,6.130801
45.799999,82.422528,6.159914
45.866665,82.426202,6.193764
45.933334,82.447821,5.889363
46.000000,82.423347,5.920179
46.066666,82.492499,5.927921
46.133335,82.483725,5.642557
46.200001,82.554310,5.641648
46.266666,82.005754,5.688667
46.333332,82.131213,5.345629
46.400002,82.289722,5.380634
46.466667,82.356838,5.374194
46.533333,82.373773,5.066376
46.599998,82.352147,5.051787
46.666668,82.310534,5.064259
46.733334,82.298086,4.751633
46.799999,82.266266,4.767191
46.866665,82.325018,4.773544
46.933334,82.298701,4.474792
47.000000,82.293805,4.471420
47.066666,82.343174,4.455025
47.133335,82.327053,4.133044
47.200001,82.380301,4.111726
47.266666,82.407840,4.100801
47.333332,82.473120,3.797005
47.400002,82.527795,3.779914
47.466667,82.635507,3.735361
47.533333,82.643258,3.441487
47.599998,82.639379,3.389976
47.666668,82.694259,3.327908
47.733334,82.672224,3.055094
47.799999,82.644070,3.027025
47.866665,82.583482,2.940766
47.933334,81.991680,2.747159
48.000000,82.000454,2.659410
48.066666,82.032275,2.572887
48.133335,81.969446,2.346708
48.200001,81.918650,2.270953
48.266666,82.006368,2.165850
48.333332,82.089600,1.971603
48.400002,82.003514,1.886948
48.466667,81.917626,1.771694
48.533333,81.886618,1.602378
48.599998,81.876826,1.510786
48.666668,81.830112,1.405710
48.733334,81.806650,1.274625
48.799999,81.724032,1.157362
48.866665,81.602854,1.065086
