Sec,Queue,Dynamic
28.666666,32.607360,16.266960
28.733334,32.857261,10.311180
28.799999,33.388883,15.971160
28.866667,33.801984,15.549900
28.933332,33.928669,9.921540
29.000000,34.353805,15.111300
29.066668,34.636141,14.628840
29.133333,34.633894,9.043320
29.200001,34.813008,14.943000
29.266666,34.988448,14.387100
29.333334,35.029453,8.738340
29.400000,35.388493,14.029080
29.466667,35.537616,14.399340
29.533333,35.722032,8.658780
29.600000,34.220592,14.706360
29.666666,34.930918,12.586800
29.733334,35.195507,7.645920
29.799999,35.598205,13.817940
29.866667,36.009469,13.652700
29.933332,36.129626,7.629600
30.000000,36.238560,14.102520
30.066668,36.510083,13.804680
30.133333,36.606170,7.359300
30.200001,36.862595,13.794480
30.266666,37.124326,13.867920
30.333334,37.102909,6.694260
30.400000,37.413600,13.711860
30.466667,37.576595,13.835280
30.533333,37.588835,6.229140
30.600000,37.660237,13.279380
30.666666,37.884637,12.684720
30.733334,37.948896,6.565740
30.799999,38.201245,12.317520
30.866667,38.325072,11.832000
30.933332,38.474605,4.776660
31.000000,38.538864,11.071080
31.066668,38.436659,9.193260
31.133333,38.417280,4.193220
31.200001,38.623523,8.557800
31.266666,38.589050,8.665920
31.333334,38.647802,2.927400
31.400000,38.568646,7.015560
31.466667,38.721037,6.037380
31.533333,38.798758,2.423520
31.600000,38.891782,5.773200
31.666666,38.781626,5.514120
31.733334,38.595984,1.882920
31.799999,38.770403,5.038800
31.866667,38.757958,5.162220
31.933332,38.677789,1.922700
32.000000,38.832218,5.324400
32.066666,38.825485,4.603260
32.133335,38.683501,1.714620
32.200001,39.009901,4.270740
32.266666,39.010512,3.953520
32.333332,38.934624,1.353540
32.400002,38.943600,3.205860
32.466667,38.924221,2.607120
32.533333,38.915856,1.306620
32.599998,38.875872,2.708100
32.666668,38.939725,2.448000
32.733334,38.909734,0.838440
32.799999,38.959715,2.174640
32.866665,38.957267,1.810500
32.933334,38.682685,1.233180
33.000000,38.613530,1.438200
33.066666,38.763059,1.373940
33.133335,38.680643,0.472260
33.200001,38.737968,0.981240
33.266666,38.643517,0.890460
